lon,lat
0.71685791015625,9.96885060854611
0.51361083984375,10.022948394510154
0.40924072265625,9.86604011578546
0.43121337890625,9.692813221378119
0.54656982421875,9.508661614180864
0.65643310546875,9.318990192397917
0.65093994140625,9.102096738726456
0.81573486328125,9.009876988275504
0.95855712890625,9.11294456261761
1.05194091796875,9.270200797346025
1.10687255859375,9.44364315173256
1.01898193359375,9.66032316825502
1.15081787109375,9.752370139173285
1.24420166015625,9.838979375579344
1.14532470703125,9.979670885582063
